country,lat,lon,heading
CA,56.346432,-94.709045,0
IE,52.319587,-8.187236,0
AL,41.638863,20.456345,0
SE,66.272862,18.559585,0
MX,19.804599,-89.502882,0
MP,15.219863,145.777665,0
RU,59.383071,31.955305,0
JO,30.316362,35.469654,0
GR,40.121262,23.768786,0
JO,30.503845,35.528784,0
GH,5.417196,-0.609827,0
SZ,-26.823748,31.116489,0
PL,50.253558,20.752844,0
IT,43.289572,12.002064,0
RU,43.863368,41.749784,0
HU,47.266722,17.870076,0
RU,51.297732,110.655121,0
NO,69.001928,19.071471,0
CL,-45.267458,-71.541097,0
LV,58.050737,25.182084,0
CL,-33.345773,-70.363901,0
KG,42.191638,76.678623,0
VN,11.515453,106.833277,0
LA,18.0099,102.663078,0
ST,0.353575,6.722955,0
RU,60.206953,30.505387,0
BG,43.065595,23.473876,0
KE,0.333917,34.325849,0
KG,42.250965,73.808028,0
DK,55.982417,10.132754,0
PR,18.058933,-66.155218,0
NA,-17.486427,18.459458,0
BD,23.046575,89.178449,0
ST,0.313905,6.690792,0
BG,41.68523,25.886884,0
KR,35.854151,129.225606,0
DK,55.25988,8.755448,0
KG,42.813414,74.544756,0
LA,15.119699,105.798365,0
AR,-37.474993,-61.928344,0
CC,-12.177927,96.820266,0
AU,-35.297704,149.150782,0
NA,-21.476362,13.852274,0
LV,56.718951,23.384383,0
PT,41.162689,-7.615023,0
TN,35.765212,10.558385,0
GR,39.772635,20.351077,0
CZ,48.988806,16.517133,0
HU,46.680141,18.139262,0
MP,15.233969,145.748214,0
BO,-19.119147,-66.438474,0
GL,65.411953,-52.926435,0
QA,25.322908,51.389023,0
RU,55.991608,46.48944,0
AD,42.480321,1.46096,0
LB,33.876905,35.492862,0
TW,24.163157,120.676,0
BO,-17.571073,-63.158414,0
EC,-2.098823,-78.748181,0
IT,44.881811,10.093717,0
AX,60.372863,20.08546,0
IM,54.247934,-4.632069,0
UY,-31.727487,-54.746267,0
TW,22.962775,120.653988,0
SI,45.48697,13.819013,0
LU,49.603824,6.190035,0
MY,1.953926,112.831994,0
JE,49.251409,-2.138439,0
LB,33.866108,35.613374,0
KG,42.662529,77.234201,0
PR,18.160767,-65.765411,0
GU,13.623916,144.842789,0
BG,43.011293,25.550932,0
TR,41.846782,27.806587,0
PT,37.304306,-8.588003,0
ST,0.399168,6.65891,0
LV,56.735435,27.543818,0
BO,-16.21418,-68.683531,0
EC,-0.533671,-77.175667,0
MP,15.218819,145.754038,0
MN,47.539181,118.822138,0
BG,42.387737,26.506641,0
BR,-18.925583,-44.683916,0
DO,19.449827,-70.712794,0
DO,19.489424,-70.700171,0
ST,0.372224,6.700054,0
VN,12.512529,107.701508,0
VN,14.748278,108.3863,0
AX,60.358158,19.926104,0
HK,22.29643,114.267595,0
KE,-0.736905,34.855548,0
VI,17.69731,-64.846213,0
SM,43.954655,12.440081,0
PR,18.306619,-65.962496,0
PH,13.389309,121.162903,0
MT,35.855396,14.393197,0
DK,56.414665,10.699504,0
NA,-17.44379,15.358008,0
BE,50.564036,3.767797,0
PL,49.922116,21.931943,0
LU,49.718285,5.986375,0
NL,51.494777,4.972064,0
SZ,-25.990093,31.996497,0
PH,11.294511,123.735905,0
LA,16.546882,104.753373,0
NP,26.395159,87.29335,0
LT,54.784197,25.193676,0
AX,60.318274,19.941875,0
SE,56.313824,13.275,0
MX,18.424729,-97.087824,0
NO,60.826713,6.18772,0
MT,35.869112,14.568922,0
PT,38.898479,-8.893296,0
RW,-2.570129,29.752564,0
LB,33.92386,35.683428,0
MT,36.025568,14.277391,0
PR,18.454841,-67.083616,0
CL,-34.206318,-70.946646,0
IM,54.097444,-4.634938,0
NG,10.888162,8.130385,0
MX,21.622517,-102.326215,0
PT,41.592733,-6.524226,0
PT,40.887257,-7.620337,0
NG,9.762654,8.853155,0
GB,57.413281,-3.095907,0
BO,-19.606318,-63.552804,0
MY,2.224213,111.791806,0
LU,49.470847,6.33682,0
NZ,-39.531974,174.374363,0
DO,19.5002,-70.716595,0
ZA,-26.05632,25.746095,0
AU,-31.210254,121.619687,0
LS,-29.211394,28.883183,0
CZ,49.576075,15.525337,0
CA,57.973206,-122.762872,0
GU,13.530387,144.838615,0
KZ,52.648124,63.995093,0
KR,35.752712,127.12481,0
BG,43.733661,23.96234,0
UY,-34.422012,-56.262457,0
TW,23.512457,120.44437,0
NZ,-41.378073,174.061557,0
TW,22.145038,120.80752,0
BE,50.375854,3.755897,0
IL,31.729812,35.190903,0
MX,23.091404,-109.707593,0
SI,45.455467,13.963391,0
MT,35.900323,14.417331,0
GH,5.858457,0.272408,0
MK,41.98982,22.862833,0
RU,57.646639,83.815522,0
ZA,-31.18244,20.271206,0
LA,17.977077,102.60628,0
GU,13.471826,144.754119,0
CL,-33.161517,-71.541683,0
DO,18.541873,-69.939171,0
GU,13.257044,144.676516,0
TR,38.963835,29.025045,0
PE,-6.616902,-79.924119,0
OM,24.261348,56.369946,0
PH,14.221275,121.746305,0
GU,13.510592,144.823717,0
MK,41.563858,20.96049,0
IN,22.835792,72.709116,0
IT,41.098287,15.303697,0
MX,16.71534,-92.625455,0
IN,22.46227,80.665935,0
TH,15.555679,104.732238,0
CZ,49.534144,12.822763,0
ST,0.302237,6.722172,0
SM,43.919921,12.44789,0
ZA,-28.044942,24.533409,0
HK,22.384686,114.124642,0
IM,54.06429,-4.787932,0
HR,43.074186,16.184199,0
UY,-33.797046,-58.205017,0
BD,22.913233,89.592182,0
LT,56.039654,24.139021,0
VI,17.716918,-64.844257,0
PL,50.685599,19.412375,0
CZ,50.402205,12.974234,0
JE,49.195027,-2.131248,0
SG,1.390935,103.925517,0
MO,22.144761,113.57055,0
UA,51.07826,26.577129,0
IS,65.657918,-15.155796,0
RU,50.949692,44.832421,0
RS,44.609735,20.528901,0
ME,42.835737,19.963944,0
FI,61.798643,22.002212,0
GU,13.393507,144.672053,0
KZ,51.800529,69.351428,0
LK,7.522365,80.964902,0
BR,-9.316801,-38.291656,0
TN,36.782069,10.273909,0
VI,17.753982,-64.605024,0
AU,-25.478459,151.974082,0
PT,41.513276,-7.374674,0
PH,16.958175,121.952805,0
BE,50.340167,5.922263,0
LK,7.361591,80.846881,0
PA,8.812394,-79.901545,0
PT,41.875064,-7.639789,0
AR,-27.091067,-68.083932,0
SZ,-26.132786,31.114473,0
BG,43.088943,25.206033,0
IT,45.531765,11.279995,0
IN,24.466317,84.166317,0
MC,43.726124,7.417682,0
IE,53.969231,-8.043098,0
AE,25.059071,55.826338,0
AT,47.110024,14.641997,0
LS,-30.151076,27.482204,0
KZ,50.140845,54.805122,0
CZ,49.752792,17.145148,0
IT,41.043007,17.018758,0
RU,53.174879,142.983026,0
DE,53.730867,10.425475,0
JE,49.224385,-2.175154,0
US,38.514067,-120.47783,0
ST,0.304611,6.732467,0
TN,36.501865,10.572184,0
RW,-1.847597,30.134673,0
AX,60.025442,19.990052,0
CW,12.181868,-68.973357,0
LA,18.004349,102.668046,0
LA,17.939401,102.630706,0
CA,49.860182,-92.386515,0
NO,59.49901,11.109685,0
KZ,50.125542,59.080159,0
TH,13.765162,99.583272,0
MO,22.145502,113.572114,0
ME,43.34246,19.405135,0
PT,41.345878,-8.288144,0
PL,51.133411,17.603846,0
QA,25.239214,51.530985,0
VI,18.340769,-64.784018,0
MK,41.713263,21.794969,0
SN,12.849553,-14.612738,0
LI,47.135648,9.527723,0
PR,18.415179,-66.162932,0
KE,-0.554953,36.350085,0
GL,64.170089,-51.744638,0
VN,10.390744,107.238206,0
DE,47.67083,9.586525,0
SN,14.664323,-16.607455,0
PA,7.431198,-80.216814,0
JP,33.076949,129.958651,0
KR,35.078099,127.610967,0
KH,11.730637,104.930105,0
JE,49.219608,-2.062997,0
AE,25.31939,56.023191,0
RO,47.142068,22.532869,0
IT,41.500608,12.601871,0
US,45.566904,-122.337143,0
CW,12.106685,-68.839796,0
NP,27.20221,85.228198,0
FI,63.433578,29.055745,0
BT,27.015846,90.091007,0
VN,10.483543,106.628154,0
MN,48.233666,109.949465,0
GL,66.968483,-50.670639,0
BT,27.657686,90.74943,0
RU,44.07628,40.77916,0
GI,36.134021,-5.347413,0
OM,22.584574,55.872586,0
VI,17.763936,-64.7922,0
LB,34.483515,35.944168,0
NP,27.003191,85.735159,0
PT,40.341275,-8.436106,0
CA,52.122584,-98.851377,0
AR,-35.46207,-67.912689,0
SI,45.865646,14.058681,0
KG,42.202733,72.990472,0
JO,30.894072,35.989247,0
MX,18.872568,-101.970794,0
HK,22.350222,114.200843,0
BT,27.571879,89.870848,0
AS,-14.29661,-170.677648,0
RS,44.118456,21.146448,0
EC,-3.865664,-80.044403,0
AR,-42.483647,-68.571271,0
GT,14.725881,-91.86709,0
US,35.230887,-85.817567,0
LU,49.556813,6.169119,0
TN,35.339003,10.681341,0
PT,41.197101,-8.292053,0
SE,62.068186,15.839129,0
SZ,-26.604507,31.640533,0
SN,14.684303,-17.128932,0
SN,14.768797,-17.106081,0
AX,60.2378,20.339479,0
BW,-19.80985,26.118044,0
SI,46.225934,15.239159,0
LK,7.485551,79.921027,0
EC,-0.150558,-76.856002,0
SI,46.481478,15.46131,0
CA,46.471936,-74.82253,0
JE,49.165036,-2.035232,0
JO,30.066465,35.169708,0
MY,3.0642,101.664762,0
TN,34.828233,10.853592,0
QA,25.369486,51.371561,0
AD,42.571538,1.608788,0
RW,-1.906533,29.363745,0
SN,13.065636,-11.68588,0
GB,58.398514,-3.580579,0
NG,11.531525,9.332681,0
DO,18.49672,-69.966126,0
FI,60.490486,21.874037,0
ST,0.219909,6.730128,0
DO,18.524657,-69.824368,0
PR,18.458851,-66.584725,0
SN,13.027334,-16.412761,0
IN,15.953224,79.490938,0
UY,-31.578122,-55.34205,0
HK,22.408354,114.222137,0
DO,18.494114,-69.980926,0
MO,22.150087,113.560817,0
LS,-29.838378,27.535113,0
GU,13.295275,144.754544,0
SN,15.709369,-16.425568,0
US,38.6689,-76.06532,0
TH,14.726251,100.438953,0
SZ,-26.061264,31.267378,0
LT,54.715501,25.545619,0
PH,17.983896,121.981721,0
GB,54.888049,-6.790735,0
DO,18.52077,-70.004883,0
KZ,52.4473,61.77272,0
RU,45.202887,42.403709,0
BT,27.538914,90.176916,0
PH,10.615439,122.585562,0
US,41.392714,-90.62378,0
BE,50.717899,4.09949,0
GH,5.742957,0.101419,0
BW,-23.159012,26.366099,0
GL,70.492172,-21.968504,0
AU,-27.295697,133.61378,0
AR,-33.634713,-58.825083,0
KE,0.004518,37.891234,0
PH,10.813163,119.478355,0
AT,47.001188,13.631043,0
DK,55.368768,12.116479,0
ZA,-28.22624,28.284327,0
HK,22.443132,114.011922,0
CW,12.217108,-69.041357,0
BT,27.146257,91.606042,0
PL,54.245753,22.640427,0
FI,60.893064,22.78694,0
DE,53.088174,11.486756,0
LA,17.908431,102.643247,0
UY,-34.006786,-57.456112,0
RS,45.132347,21.324395,0
DK,56.176501,8.764124,0
US,35.416608,-119.518539,0
AX,60.213492,19.767894,0
BO,-20.142768,-66.314177,0
CO,4.540262,-72.871195,0
AT,48.245639,16.258094,0
GU,13.499415,144.801378,0
HU,47.348414,17.876287,0
MO,22.202165,113.544298,0
GH,5.692528,-0.2484,0
MK,42.062933,21.598112,0
AR,-36.250697,-64.947808,0
PL,49.780761,19.198516,0
AT,47.012223,14.261069,0
JP,26.693211,128.239275,0
TW,22.670707,121.468378,0
VN,10.617218,107.635954,0
TR,39.377499,27.653537,0
AT,47.056718,11.373655,0
UY,-31.42889,-55.320678,0
VI,18.341329,-64.772571,0
ZA,-28.677822,30.91264,0
VI,17.723441,-64.640709,0
IE,52.331979,-7.339886,0
SZ,-25.887255,31.509791,0
GB,54.21204,-2.575998,0
KE,0.150669,34.800771,0
SZ,-26.368923,31.864997,0
SG,1.376638,103.729658,0
FI,60.960672,23.890503,0
JE,49.203103,-2.099414,0
CA,47.878816,-66.946302,0
LA,17.993278,102.661466,0
TN,34.507314,10.430097,0
EC,0.003898,-78.200728,0
SE,66.885103,18.06527,0
GB,55.16802,-2.959029,0
MK,41.35857,21.563834,0
LB,33.883116,35.489967,0
GU,13.487319,144.775704,0
AR,-35.848044,-60.178989,0
MP,15.170228,145.744343,0
NO,58.680679,7.591854,0
RO,44.915276,23.76795,0
UG,3.686311,33.758135,0
GU,13.515914,144.842568,0
RS,43.518045,19.846935,0
UY,-33.229345,-55.95537,0
KR,35.935488,128.403042,0
LA,17.977102,102.542547,0
CO,11.757049,-72.419529,0
UG,-0.148444,29.997904,0
GU,13.541676,144.853783,0
CL,-23.101726,-70.443585,0
CL,-19.199332,-70.009041,0
EC,1.052244,-79.060843,0
LK,6.875171,81.060535,0
CX,-10.473343,105.578849,0
MO,22.154881,113.569138,0
JE,49.216512,-2.060085,0
RW,-1.986605,30.373081,0
IE,53.531075,-8.040493,0
KZ,44.040581,77.07798,0
RO,46.404871,27.990953,0
PH,9.327498,122.869812,0
TW,25.023346,121.821821,0
MY,6.366562,99.717707,0
KE,0.520238,39.813836,0
CO,9.063031,-74.127304,0
EC,-2.483806,-79.241319,0
UY,-33.443279,-56.680311,0
JP,39.643291,141.397091,0
CO,10.231497,-73.253077,0
AD,42.454167,1.533357,0
KH,13.106214,105.231565,0
HR,44.828733,14.748636,0
DE,54.335789,12.759078,0
HK,22.55802,114.159675,0
NL,52.30154,5.30987,0
AS,-14.279946,-170.629011,0
AS,-14.225443,-169.516502,0
ST,0.356055,6.713094,0
MP,15.16875,145.778097,0
PH,8.312076,124.714506,0
EE,58.535698,25.484295,0
JE,49.208645,-2.131357,0
CX,-10.422005,105.676957,0
AL,41.632315,19.96901,0
UG,0.429103,32.581538,0
LT,55.94817,23.009543,0
AT,47.286315,15.466708,0
IS,65.076265,-13.885267,0
PL,52.811372,18.126096,0
BG,42.05107,22.792228,0
GL,72.786515,-56.145278,0
ME,42.990746,19.677984,0
PR,18.113456,-66.104612,0
IM,54.280466,-4.518675,0
LT,54.980668,23.460413,0
ST,1.620873,7.377985,0
LU,50.161909,6.027037,0
CX,-10.425623,105.672838,0
KE,-0.598635,37.182597,0
MX,18.940114,-96.356389,0
CX,-10.435467,105.694412,0
JO,31.31459,36.066352,0
LV,57.090564,24.460393,0
SI,45.795084,14.687066,0
RS,43.832026,19.915271,0
AE,24.972983,55.140395,0
MP,15.210934,145.720083,0
RO,46.306759,22.356941,0
FR,46.463274,5.655626,0
AX,59.945437,20.879643,0
RU,51.458502,41.127652,0
JE,49.224863,-2.11206,0
KG,41.707291,71.977543,0
PT,39.867712,-8.691346,0
DE,49.500714,7.678726,0
LU,49.656432,6.066054,0
IT,38.11999,15.145933,0
FI,63.422563,27.043212,0
QA,25.522616,51.35667,0
DK,55.958291,8.843329,0
NZ,-39.873572,176.542483,0
LT,55.625918,24.979544,0
RU,53.318516,36.671907,0
NZ,-44.53985,170.084479,0
NA,-28.569218,17.807644,0
SZ,-26.563299,31.627073,0
NZ,-37.958659,174.879973,0
AL,42.235559,20.058474,0
LA,17.991315,102.606965,0
SZ,-26.293976,31.060224,0
NZ,-40.115196,175.637683,0
FO,61.948214,-6.780272,0
TN,35.005522,10.747944,0
GL,69.218465,-51.089452,0
EC,-1.096897,-77.589577,0
BE,49.985946,5.256941,0
NO,70.23754,22.10057,0
AL,42.047136,19.889728,0
VI,17.741832,-64.606377,0
CO,5.320909,-73.535753,0
EE,59.201458,25.733399,0
LU,49.747333,5.83492,0
TH,17.644023,97.944781,0
RW,-1.989574,30.009916,0
KG,42.543769,73.860362,0
MY,4.856262,115.399167,0
MY,5.215772,118.088012,0
LS,-30.011958,28.996617,0
CL,-32.378559,-71.35524,0
TN,36.456875,10.73151,0
UA,48.759267,25.610883,0
FR,44.71285,0.126258,0
SG,1.381239,103.826671,0
PL,53.786463,17.980727,0
KE,-0.897017,35.072896,0
VI,18.318474,-64.778725,0
SE,57.740091,18.410224,0
SI,45.574379,13.907544,0
PH,5.575442,125.327656,0
LT,54.539295,24.334268,0
MY,2.599386,102.173913,0
ZA,-32.044407,22.340555,0
SI,46.51341,16.010939,0
GH,5.941961,0.69037,0
AX,60.464084,21.083208,0
IL,32.440773,35.498946,0
CA,48.650364,-55.505717,0
AD,42.541439,1.469508,0
BT,27.569347,90.745617,0
SK,49.072065,19.796303,0
MY,4.831838,101.026731,0
AE,24.970573,56.323365,0
ES,42.554554,-1.98687,0
UA,50.093884,34.740313,0
DK,55.762939,12.263014,0
AS,-14.223555,-169.42267,0
AU,-29.924977,149.323263,0
CX,-10.420446,105.685693,0
NL,52.966132,5.912141,0
ES,43.128272,-8.788982,0
NG,7.677844,8.831432,0
MX,20.650817,-99.655895,0
LT,53.942554,23.676327,0
DE,52.237286,8.721354,0
NO,70.366839,31.113026,0
HR,43.585374,16.06041,0
OM,20.948471,57.179154,0
KZ,44.285683,50.862846,0
GL,69.251902,-53.507776,0
UA,49.388468,30.752927,0
CO,1.680311,-75.287138,0
KR,37.493236,126.498942,0
AU,-37.47976,140.781598,0
GR,40.278739,23.200294,0
GR,39.130181,21.039546,0
CZ,50.310417,17.69883,0
IM,54.192875,-4.591507,0
BG,41.714121,24.913727,0
TW,24.553294,121.462078,0
KG,42.863344,74.636997,0
LI,47.161757,9.51458,0
RW,-1.867601,29.626346,0
SI,46.530749,15.871116,0
AU,-17.346292,128.048722,0
IE,52.568717,-7.438747,0
TH,13.325114,99.76732,0
BR,-11.555856,-43.267119,0
VI,17.681392,-64.893268,0
AR,-34.370456,-60.681724,0
ST,1.653082,7.397278,0
CC,-12.203679,96.840916,0
IM,54.147912,-4.483012,0
HU,46.932409,19.800229,0
PR,18.023095,-66.242163,0
ES,41.891983,2.454407,0
CL,-47.423076,-72.740695,0
LV,56.553141,21.842547,0
ES,38.150297,-1.343983,0
LT,54.559931,23.700317,0
BW,-20.164498,23.737233,0
IM,54.284269,-4.592715,0
TW,24.759969,121.588488,0
LT,55.14256,24.515091,0
SZ,-26.596718,31.176908,0
NZ,-39.868238,175.473269,0
PE,-6.27569,-79.409297,0
LK,6.943983,79.962998,0
FI,68.901243,25.713529,0
RU,46.726743,40.034614,0
SZ,-26.492998,31.376338,0
GR,41.080492,22.38964,0
AD,42.488586,1.493915,0
BE,50.47459,4.465862,0
GB,52.09982,-2.982345,0
ID,-5.49006,104.626702,0
ZA,-24.733007,31.000958,0
IT,39.222991,17.097629,0
LT,55.261742,22.273364,0
US,41.557778,-89.586344,0
ES,40.146046,-1.481277,0
UY,-34.275052,-56.703539,0
SZ,-26.375871,31.863803,0
GB,53.538821,-0.173333,0
BW,-18.312766,21.799154,0
FI,62.61784,25.367998,0
CZ,48.944012,16.737387,0
ES,38.077527,-5.969254,0
LA,18.018012,102.636223,0
ME,42.470528,19.187403,0
HK,22.300638,113.897634,0
LU,50.008651,6.125876,0
GB,51.343921,1.402084,0
IE,52.506493,-9.658913,0
TH,15.982665,101.689323,0
LA,17.977493,102.468642,0
CX,-10.426649,105.67869,0
PT,40.252791,-8.702621,0
AU,-23.199328,117.676834,0
BG,43.921264,27.90919,0
RS,42.532971,21.895633,0
PL,52.561764,20.614484,0
AX,60.256541,19.7304,0
QA,25.242365,51.371005,0
BD,23.45825,90.38123,0
KR,37.962544,128.515341,0
MP,15.133158,145.698036,0
EC,-0.121569,-78.293463,0
LS,-29.443405,27.473308,0
IL,32.491176,35.113434,0
MT,35.953733,14.371817,0
JP,35.470861,137.15002,0
GI,36.132227,-5.347979,0
CW,12.095677,-68.90847,0
CA,49.266418,-100.052454,0
MO,22.195669,113.54663,0
GH,8.756616,-2.31746,0
QA,25.685232,51.425255,0
EC,-1.655674,-77.837772,0
JE,49.193857,-2.063723,0
PH,10.544522,119.65413,0
LI,47.193824,9.507453,0
KH,13.656671,105.002798,0
CL,-35.801624,-72.190285,0
GB,54.794121,-6.123132,0
GR,38.79589,22.75002,0
PR,18.255299,-66.517194,0
MK,41.28354,21.492781,0
PL,51.890908,20.525056,0
IN,22.594273,86.6499,0
IM,54.236399,-4.612439,0
AX,60.190893,19.78144,0
FI,63.482412,30.116004,0
UA,47.990049,37.706386,0
TR,40.473465,37.595716,0
LI,47.211145,9.502231,0
CW,12.131125,-68.848748,0
PL,49.747888,21.273019,0
AE,25.488938,55.67751,0
SE,57.756726,18.948514,0
LK,8.780399,81.125268,0
FR,48.156599,4.812578,0
AT,48.681317,16.001102,0
AT,48.332878,13.59347,0
KE,-0.070722,36.985801,0
LA,17.93542,102.630868,0
BT,27.366821,91.55582,0
TR,41.363937,34.431291,0
VI,18.357219,-64.7507,0
NA,-17.881537,15.059815,0
UG,2.2724,31.431478,0
SI,45.495556,14.273668,0
LK,8.088993,80.478586,0
AL,39.8051,20.082022,0
ES,43.328343,-4.554156,0
BW,-20.598603,26.73276,0
CW,12.152365,-68.90694,0
HU,47.385673,19.041683,0
CX,-10.425586,105.67761,0
RO,47.591206,24.424052,0
AR,-37.8269,-58.94391,0
MP,15.193128,145.722009,0
JO,31.985474,35.947107,0
RW,-2.488629,29.186362,0
NL,51.858258,4.365981,0
FR,43.338043,6.059551,0
DO,19.496844,-70.721101,0
TR,37.899358,39.002079,0
MP,15.221156,145.734557,0
PA,7.867951,-80.385158,0
HU,46.799062,18.162046,0
MP,15.113004,145.714333,0
DO,19.388702,-70.652043,0
FR,44.86653,0.274686,0
CX,-10.423105,105.678782,0
VI,18.321259,-64.774264,0
PE,-16.441554,-73.047789,0
SN,12.667257,-15.384945,0
NG,9.399875,8.315664,0
NG,6.713564,3.406923,0
CZ,50.950671,14.582108,0
DO,18.528438,-69.82173,0
US,37.268815,-75.982739,0
AL,42.019901,19.377323,0
SM,43.957252,12.42443,0
SZ,-26.970944,31.296225,0
GB,55.033977,-3.034571,0
LI,47.232004,9.549301,0
SK,48.121595,18.638507,0
SM,43.934102,12.415087,0
GL,66.93244,-53.687965,0
SK,48.851225,19.848069,0
NG,9.488039,6.442304,0
ST,1.631366,7.438889,0
AX,60.374913,19.889854,0
EC,-0.58329,-80.040531,0
BW,-21.834078,28.641208,0
VN,14.218985,108.457129,0
MP,15.150616,145.719934,0
AT,47.635645,15.566416,0
FI,60.683104,26.041745,0
ZA,-26.560962,24.869592,0
CL,-52.943193,-70.84938,0
MN,48.920027,113.645848,0
CW,12.14897,-68.938574,0
TR,40.599493,33.607208,0
GT,15.310891,-91.481228,0
MP,15.255101,145.781907,0
GU,13.557517,144.864649,0
KH,13.625608,103.280612,0
GL,60.725008,-46.043182,0
CL,-33.302437,-71.295999,0
HK,22.367775,114.257047,0
CO,4.030702,-73.364411,0
DE,51.367771,14.505951,0
US,33.634656,-80.149613,0
MP,15.240383,145.757777,0
AX,60.527866,21.057784,0
DE,51.247758,6.707714,0
LT,55.397437,22.097899,0
AS,-14.343264,-170.726172,0
CL,-52.097586,-71.36808,0
PL,54.48333,18.325207,0
PL,50.876964,21.207166,0
BE,50.275666,5.340878,0
PL,52.45559,15.577999,0
CA,45.797645,-66.149025,0
IM,54.318546,-4.384587,0
AL,41.408304,19.679575,0
FI,65.150647,27.513711,0
BW,-23.147333,20.470064,0
ME,43.323151,19.329632,0
LK,6.155041,80.496548,0
SZ,-26.794265,31.198068,0
UA,49.653245,32.0808,0
DE,53.059356,14.268792,0
SE,66.576389,23.857395,0
PL,49.553429,22.571266,0
RW,-1.497916,30.163743,0
JO,31.994007,35.990234,0
LA,17.838127,102.674879,0
LB,33.886709,35.65443,0
BT,26.938697,89.996072,0
KR,37.618093,128.730974,0
FR,48.068709,0.94106,0
CO,9.711372,-74.622474,0
BT,27.018653,90.114964,0
BE,50.776248,4.755949,0
PH,7.330803,126.557499,0
BT,27.497561,90.484123,0
AX,60.152279,19.764898,0
BR,-6.285749,-35.38933,0
MN,46.907322,94.137286,0
MO,22.115711,113.570555,0
AT,47.105425,15.791865,0
FI,61.020095,22.663243,0
CC,-12.201945,96.840859,0
BW,-24.447819,26.043984,0
MN,48.037058,114.411434,0
ES,42.013175,1.539857,0
DE,53.798629,10.144754,0
UA,48.537551,31.630501,0
FR,45.533417,0.510596,0
AX,60.216385,19.741248,0
UA,49.253169,35.616224,0
NO,60.835164,8.867172,0
AD,42.571228,1.588569,0
BG,43.779965,23.6174,0
PA,9.010666,-79.461384,0
MO,22.132089,113.584725,0
IT,44.844711,9.048159,0
JO,30.962159,35.739775,0
NP,26.794548,85.220917,0
JP,43.336701,144.952,0
HK,22.47436,114.111838,0
PR,17.976258,-66.165809,0
JE,49.197375,-2.113859,0
KR,35.925011,127.124446,0
CZ,50.840338,14.706483,0
ES,37.602759,-7.151292,0
JO,30.345168,35.762003,0
MP,15.206891,145.737014,0
KH,12.545279,107.458323,0
PT,41.362618,-8.435807,0
KZ,50.297797,83.403977,0
AE,25.169437,56.288172,0
BE,49.949525,4.435449,0
UY,-33.268391,-55.890913,0
GU,13.553876,144.895386,0
FI,61.887544,30.173813,0
SN,14.871012,-16.843699,0
NG,7.383944,4.575011,0
MY,4.668559,114.986381,0
IS,63.663498,-19.934254,0
CO,5.568869,-74.197459,0
BR,-25.967293,-50.653972,0
IE,53.694814,-8.404527,0
LB,33.8983,35.498924,0
ME,42.739509,18.856613,0
SZ,-26.749878,31.884974,0
ME,42.283663,18.862928,0
AS,-14.215179,-169.428206,0
MY,5.567099,101.366988,0
HR,43.509291,16.188759,0
KG,42.108754,75.644924,0
SK,48.755954,19.026131,0
CC,-12.203535,96.840157,0
LU,49.702979,5.953592,0
KE,0.49208,34.454131,0
CO,4.314419,-72.341899,0
LA,18.022777,102.65158,0
TW,24.588765,121.033997,0
KZ,50.640335,81.168049,0
KZ,51.928957,77.330944,0
PE,-13.362719,-72.239013,0
OM,23.746063,57.620976,0
MO,22.192006,113.540286,0
KR,35.160496,129.090504,0
MX,20.241913,-87.417252,0
PH,11.716645,122.370851,0
GU,13.570176,144.897596,0
BO,-18.969992,-63.39776,0
NL,52.794702,6.432295,0
CZ,50.553544,13.681854,0
LT,55.823145,24.275262,0
MX,18.470898,-100.331846,0
AX,60.248314,20.371598,0
MY,3.933814,102.502068,0
PH,13.561847,123.056291,0
ES,41.907882,-1.724741,0
MP,15.167479,145.709882,0
NP,28.071347,84.539617,0
MT,36.028705,14.299633,0
RW,-1.897271,30.302523,0
TR,38.553486,29.617212,0
UA,48.969345,32.242808,0
AT,47.702032,13.310408,0
MT,35.940973,14.420456,0
ID,2.587136,98.542676,0
PL,51.940447,16.367717,0
GT,14.518764,-89.759464,0
ES,35.890507,-5.321765,0
HR,45.69696,15.386909,0
ES,42.839983,-2.658411,0
MP,15.173412,145.77646,0
PL,53.696616,19.965487,0
GB,58.054553,-6.59997,0
GT,15.297512,-90.178246,0
GR,38.94938,21.64007,0
EE,59.390057,26.735788,0
TW,24.687817,121.614758,0
IS,66.093038,-23.4089,0
UA,51.210235,26.607729,0
IE,51.929173,-8.590934,0
IL,32.881185,35.425191,0
GH,6.017766,0.052403,0
SZ,-26.204798,31.077783,0
PT,41.402122,-8.607256,0
AT,47.293311,16.02649,0
LA,15.106455,105.864099,0
ZA,-24.422719,30.078697,0
CZ,49.343195,17.682765,0
RW,-2.064364,30.00788,0
EE,58.832788,23.673156,0
RS,44.453427,20.360713,0
MP,15.179659,145.781673,0
LB,33.820171,35.861583,0
CZ,49.890934,14.919579,0
FI,64.307424,26.139841,0
BT,27.22783,91.202202,0
AU,-27.15699,115.897384,0
GL,62.011213,-49.669382,0
BW,-18.634824,22.045575,0
IT,40.435591,8.442203,0
DE,51.122219,6.680366,0
GU,13.555332,144.882226,0
SE,57.32415,13.546477,0
KZ,48.4472,73.727308,0
HU,47.487784,19.102834,0
LV,56.479465,22.99333,0
AL,40.632159,20.593186,0
CO,1.975222,-75.793558,0
BE,50.285487,6.105422,0
KG,41.041835,72.42712,0
CX,-10.427243,105.68628,0
ST,0.295914,6.682221,0
